,2016,0.00
28087,2016,5.71
28089,2016,7.44
28091,2016,3.38
28093,2016,4.73
28095,2016,5.82
28097,2016,4.37
28099,2016,4.49
28101,2016,5.05
28103,2016,4.93
28105,2016,8.96
28107,2016,4.93
28109,2016,4.01
28111,2016,2.07
28113,2016,4.13
28115,2016,3.81
28117,2016,4.86
28119,2016,5.78
28121,2016,5.57
28123,2016,4.49
28125,2016,7.19
28127,2016,4.47
28129,2016,2.58
28131,2016,3.49
28133,2016,4.86
28135,2016,3.25
28137,2016,3.97
28139,2016,4.33
28141,2016,4.48
28143,2016,4.64
28145,2016,4.81
28147,2016,4.13
28149,2016,6.46
28151,2016,4.69
28153,2016,2.92
28155,2016,4.20
28157,2016,3.28
28159,2016,5.41
28161,2016,3.70
28163,2016,5.71
29,2016,6.09
29001,2016,8.59
29003,2016,6.33
29005,2016,12.11
29007,2016,5.69
29009,2016,3.63
29011,2016,3.53
29013,2016,5.04
29015,2016,3.36
29017,2016,3.67
29019,2016,8.24
29021,2016,7.52
29023,2016,4.48
29025,2016,5.38
29027,2016,4.85
29029,2016,4.75
29031,2016,4.41
29033,2016,4.60
29035,2016,4.30
29037,2016,6.02
29039,2016,3.23
29041,2016,5.25
29043,2016,4.20
29045,2016,4.32
29047,2016,7.24
29049,2016,5.81
29051,2016,7.23
29053,2016,4.45
29055,2016,3.68
29057,2016,3.43
29059,2016,3.45
29061,2016,5.87
29063,2016,5.77
29065,2016,4.24
29067,2016,2.96
29069,2016,3.68
29071,2016,5.63
29073,2016,4.49
29075,2016,6.45
29077,2016,5.18
29079,2016,4.05
29081,2016,5.24
29083,2016,5.19
29085,2016,4.61
29087,2016,6.45
29089,2016,4.48
29091,2016,4.15
29093,2016,4.52
29095,2016,7.04
29097,2016,5.07
29099,2016,5.44
29101,2016,6.48
29103,2016,4.46
29105,2016,4.03
29107,2016,6.24
29109,2016,3.22
29111,2016,3.74
29113,2016,3.96
29115,2016,5.02
29117,2016,5.80
29119,2016,4.23
29121,2016,3.86
29123,2016,3.86
29125,2016,3.20
29127,2016,4.77
29129,2016,2.90
29131,2016,4.21
29133,2016,3.38
29135,2016,4.76
29137,2016,3.65
29139,2016,3.86
29141,2016,4.33
29143,2016,3.60
29145,2016,4.08
29147,2016,8.21
29149,2016,3.24
29151,2016,4.41
29153,2016,3.02
29155,2016,3.65
29157,2016,5.38
29159,2016,6.16
29161,2016,5.54
29163,2016,3.69
29165,2016,7.14
29167,2016,4.06
29169,2016,4.90
29171,2016,4.61
29173,2016,4.38
29175,2016,4.70
29177,2016,4.69
29179,2016,3.35
29181,2016,4.82
29183,2016,7.10
29185,2016,3.62
29186,2016,5.10
29187,2016,4.76
29189,2016,9.15
29195,2016,4.87
29197,2016,2.42
29199,2016,3.05
29201,2016,3.64
29203,2016,2.96
29205,2016,5.86
29207,2016,3.88
29209,2016,3.71
29211,2016,4.41
29213,2016,4.69
29215,2016,3.41
29217,2016,4.23
29219,2016,4.55
29221,2016,3.39
29223,2016,3.24
29225,2016,3.81
29227,2016,6.11
29229,2016,2.98
29510,2016,10.31
30001,2016,3.94
30003,2016,2.97
30005,2016,2.83
30007,2016,3.49
30009,2016,3.41
30011,2016,2.79
30013,2016,2.95
30015,2016,2.87
30017,2016,4.37
